"data","represa","nivel","vabs","vrel","vmax","afluente","descarregada","tunel"
"2015-09-07","P",758.84,3.99,10.9,36.73,0.44,0.64,3.47
"2015-09-07","B",753.05,16.50,34.1,48.42,0.53,0.12,3.88
"2015-09-07","J",749.52,10.41,14.0,74.09,5.12,0.05,8.57
"2015-09-07","T",742.56,23.61,27.7,85.20,11.56,0.10,-1
"2015-09-08","PN",753.10,20.27,6.2,329.37,5.10,4.08,-1
"2015-09-08","P",758.88,4.06,11.0,36.73,1.45,0.64,5.56
"2015-09-08","B",753.08,16.66,34.4,48.42,1.98,0.12,5.56
"2015-09-08","J",749.51,10.31,13.9,74.09,7.46,0.05,8.57
"2015-09-08","T",742.59,23.91,28.1,85.20,14.55,0.10,-1
"2015-09-09","PN",753.22,21.34,6.5,329.37,13.71,1.31,-1
"2015-09-09","P",759.01,4.29,11.7,36.73,3.31,0.64,4.86
"2015-09-09","B",753.21,17.36,35.9,48.42,8.27,0.12,4.86
"2015-09-09","J",749.61,11.32,15.3,74.09,20.83,0.05,9.07
"2015-09-09","T",742.68,24.81,29.1,85.20,22.22,0.10,-1
"2015-09-10","PN",753.29,21.98,6.7,329.37,8.37,1.03,-1
"2015-09-10","P",759.12,4.49,12.2,36.73,2.94,0.64,7.18
"2015-09-10","B",753.31,17.91,37.0,48.42,6.49,0.12,7.18
"2015-09-10","J",749.65,11.73,15.8,74.09,13.48,0.05,8.71
"2015-09-10","T",742.80,26.03,30.6,85.20,26.55,0.10,-1
"2015-09-11","PN",753.33,22.34,6.8,329.37,5.26,1.03,-1
"2015-09-11","P",759.25,4.72,12.9,36.73,3.40,0.64,7.52
"2015-09-11","B",753.38,18.30,37.8,48.42,4.63,0.12,7.52
"2015-09-11","J",749.70,12.24,16.5,74.09,15.05,0.05,9.07
"2015-09-11","T",742.90,27.06,31.8,85.20,24.56,0.10,-1
"2015-09-12","PN",753.38,22.80,6.9,329.37,6.04,0.72,-1
"2015-09-12","P",759.41,5.02,13.7,36.73,3.88,0.41,8.22
"2015-09-12","B",753.48,18.86,39.0,48.42,6.63,0.12,8.22
"2015-09-12","J",749.75,12.75,17.2,74.09,15.20,0.05,9.19
"2015-09-12","T",743.02,28.32,33.2,85.20,26.13,0.10,-1
"2015-09-13","PN",753.43,23.27,7.1,329.37,6.06,0.70,-1
"2015-09-13","P",759.58,5.35,14.6,36.73,4.10,0.32,7.52
"2015-09-13","B",753.52,19.09,39.4,48.42,3.45,0.12,8.22
"2015-09-13","J",749.79,13.17,17.8,74.09,14.18,0.50,8.89
"2015-09-13","T",743.11,29.28,34.4,85.20,23.01,0.10,-1
"2015-09-14","PN",753.46,23.54,7.1,329.37,3.93,0.70,-1
"2015-09-14","P",759.68,5.55,15.1,36.73,2.58,0.32,4.40
"2015-09-14","B",753.54,19.21,39.7,48.42,2.52,0.12,5.48
"2015-09-14","J",749.81,13.37,18.1,74.09,11.82,0.50,8.92
"2015-09-14","T",743.15,29.71,34.9,85.20,17.32,0.10,-1
"2015-09-15","PN",753.47,23.67,7.2,329.37,2.34,0.93,-1
"2015-09-15","P",759.75,5.68,15.5,36.73,2.44,0.84,5.56
"2015-09-15","B",753.53,19.15,39.5,48.42,1.09,0.12,7.19
"2015-09-15","J",749.85,13.79,18.6,74.09,14.01,0.05,9.14
"2015-09-15","T",743.16,29.82,35.0,85.20,12.63,0.10,-1
"2015-09-16","PN",753.48,23.73,7.2,329.37,1.79,1.03,-1
"2015-09-16","P",759.80,5.78,15.7,36.73,1.60,0.45,3.82
"2015-09-16","B",753.51,19.03,39.3,48.42,1.10,0.12,6.12
"2015-09-16","J",749.88,14.10,19.0,74.09,12.82,0.05,9.14
"2015-09-16","T",743.18,30.03,35.2,85.20,14.68,0.10,-1
"2015-09-17","PN",753.48,23.73,7.2,329.37,3.31,3.31,-1
"2015-09-17","P",759.84,5.86,16.0,36.73,1.38,0.45,2.87
"2015-09-17","B",753.48,18.89,39.0,48.42,0.56,0.12,4.95
"2015-09-17","J",749.87,14.00,18.9,74.09,7.98,0.05,9.14
"2015-09-17","T",743.19,30.14,35.4,85.20,13.47,0.10,-1
"2015-09-18","PN",753.46,23.54,7.1,329.37,1.92,4.08,-1
"2015-09-18","P",759.88,5.95,16.2,36.73,1.38,0.45,3.26
"2015-09-18","B",753.46,18.75,38.7,48.42,0.34,0.12,5.12
"2015-09-18","J",749.84,13.69,18.5,74.09,5.56,0.05,9.14
"2015-09-18","T",743.18,30.03,35.2,85.20,11.10,0.10,-1
"2015-09-19","PN",753.43,23.31,7.1,329.37,1.37,4.08,-1
"2015-09-19","P",759.90,5.99,16.3,36.73,0.92,0.45,4.17
"2015-09-19","B",753.43,18.58,38.4,48.42,0.19,0.12,6.20
"2015-09-19","J",749.82,13.48,18.2,74.09,6.64,0.05,9.00
"2015-09-19","T",743.17,29.92,35.1,85.20,11.81,0.10,-1
"2015-09-20","PN",753.41,23.08,7.0,329.37,1.41,4.08,-1
"2015-09-20","P",759.91,6.01,16.4,36.73,0.69,0.45,4.05
"2015-09-20","B",753.39,18.39,38.0,48.42,0.07,0.12,6.28
"2015-09-20","J",749.79,13.21,17.8,74.09,6.68,0.05,9.76
"2015-09-20","T",743.16,29.82,35.0,85.20,11.72,0.10,-1
"2015-09-21","PN",753.38,22.80,6.9,329.37,0.87,4.08,-1
"2015-09-21","P",759.93,6.05,16.5,36.73,0.92,0.45,3.94
"2015-09-21","B",753.36,18.21,37.6,48.42,0.20,0.12,6.02
"2015-09-21","J",749.77,13.01,17.6,74.09,6.55,0.05,8.78
"2015-09-21","T",743.13,29.55,34.7,85.20,10.12,0.10,-1
"2015-09-22","PN",753.35,22.55,6.8,329.37,1.20,4.08,-1
"2015-09-22","P",759.95,6.09,16.6,36.73,0.92,0.45,4.04
"2015-09-22","B",753.33,18.05,37.3,48.42,0.16,0.12,5.95
"2015-09-22","J",749.75,12.80,17.3,74.09,6.37,0.05,8.71
"2015-09-22","T",743.11,29.28,34.4,85.20,9.50,0.10,-1
"2015-09-23","PN",753.32,22.28,6.8,329.37,0.90,4.08,-1
"2015-09-23","P",759.97,6.13,16.7,36.73,0.92,0.45,4.05
"2015-09-23","B",753.30,17.86,36.9,48.42,0.17,0.12,6.34
"2015-09-23","J",749.73,12.58,17.0,74.09,6.73,0.05,9.31
"2015-09-23","T",743.09,29.07,34.1,85.20,9.90,0.10,-1
"2015-09-24","PN",753.29,22.01,6.7,329.37,1.02,4.08,-1
"2015-09-24","P",759.97,6.13,16.7,36.73,0.45,0.45,3.94
"2015-09-24","B",753.26,17.66,36.5,48.42,0.10,0.12,6.16
"2015-09-24","J",749.70,12.29,16.6,74.09,6.35,0.05,9.64
"2015-09-24","T",743.07,28.90,33.9,85.20,10.38,0.10,-1
"2015-09-25","PN",753.27,21.80,6.6,329.37,0.80,3.33,-1
"2015-09-25","P",759.98,6.15,16.7,36.73,0.69,0.45,3.47
"2015-09-25","B",753.23,17.50,36.1,48.42,0.13,0.12,5.39
"2015-09-25","J",749.68,12.03,16.2,74.09,5.70,0.05,8.62
"2015-09-25","T",743.04,28.59,33.6,85.20,9.09,0.10,-1
"2015-09-26","PN",753.26,21.71,6.6,329.37,2.66,3.71,-1
"2015-09-26","P",760.02,6.23,17.0,36.73,1.40,0.45,4.28
"2015-09-26","B",753.22,17.42,36.0,48.42,0.17,0.12,5.28
"2015-09-26","J",749.66,11.83,16.0,74.09,6.28,0.05,8.60
"2015-09-26","T",743.05,28.64,33.6,85.20,13.16,0.10,-1
"2015-09-27","PN",753.26,21.71,6.6,329.37,1.99,1.99,-1
"2015-09-27","P",760.04,6.27,17.1,36.73,0.93,0.45,4.40
"2015-09-27","B",753.21,17.36,35.9,48.42,0.49,0.12,5.40
"2015-09-27","J",749.65,11.73,15.8,74.09,7.35,0.05,8.48
"2015-09-27","T",743.05,28.64,33.6,85.20,12.16,0.10,-1
"2015-09-28","PN",753.26,21.71,6.6,329.37,1.99,1.99,-1
"2015-09-28","P",760.06,6.31,17.2,36.73,0.93,0.45,4.63
"2015-09-28","B",753.23,17.47,36.1,48.42,1.96,0.12,5.20
"2015-09-28","J",749.65,11.73,15.8,74.09,8.58,0.05,8.53
"2015-09-28","T",743.05,28.64,33.6,85.20,12.90,0.10,-1
"2015-09-29","PN",753.26,21.71,6.6,329.37,1.99,1.99,-1
"2015-09-29","P",760.10,6.40,17.4,36.73,1.41,0.45,5.56
"2015-09-29","B",753.25,17.58,36.3,48.42,1.86,0.12,6.03
"2015-09-29","J",749.65,11.73,15.8,74.09,8.98,0.05,8.93
"2015-09-29","T",743.05,28.64,33.6,85.20,12.64,0.10,-1
"2015-09-30","PN",753.26,21.71,6.6,329.37,1.99,1.99,-1
"2015-09-30","P",760.13,6.46,17.6,36.73,1.18,0.45,3.47
"2015-09-30","B",753.26,17.64,36.4,48.42,2.23,0.12,4.94
"2015-09-30","J",749.64,11.62,15.7,74.09,7.23,0.05,8.36
"2015-09-30","T",743.05,28.64,33.6,85.20,12.25,0.10,-1
"2015-10-01","PN",753.28,21.89,6.6,329.37,6.18,4.08,-1
"2015-10-01","P",760.33,6.88,18.7,36.73,6.12,1.21,3.94
"2015-10-01","B",753.28,17.75,36.7,48.42,2.10,0.12,4.64
"2015-10-01","J",749.64,11.62,15.7,74.09,8.48,0.05,8.43
"2015-10-01","T",743.11,29.28,34.4,85.20,19.47,0.10,-1
"2015-10-02","PN",753.30,22.07,6.7,329.37,6.19,4.08,-1
"2015-10-02","P",760.40,7.04,19.2,36.73,2.29,0.54,4.75
"2015-10-02","B",753.27,17.69,36.5,48.42,0.63,0.12,5.90
"2015-10-02","J",749.63,11.52,15.6,74.09,7.23,0.05,8.36
"2015-10-02","T",743.12,29.39,34.5,85.20,13.66,0.10,-1
"2015-10-03","PN",753.33,22.34,6.8,329.37,7.25,4.08,-1
"2015-10-03","P",760.53,7.32,19.9,36.73,3.74,0.45,4.51
"2015-10-03","B",753.27,17.69,36.5,48.42,1.03,0.12,5.42
"2015-10-03","J",749.63,11.52,15.6,74.09,8.41,0.05,8.36
"2015-10-03","T",743.12,29.39,34.5,85.20,13.23,0.10,-1
"2015-10-04","PN",753.35,22.53,6.8,329.37,6.20,4.08,-1
"2015-10-04","P",760.63,7.54,20.5,36.73,3.02,0.45,4.51
"2015-10-04","B",753.27,17.69,36.5,48.42,1.13,0.12,5.52
"2015-10-04","J",749.63,11.52,15.6,74.09,8.42,0.05,8.37
"2015-10-04","T",743.12,29.39,34.5,85.20,13.23,0.10,-1
"2015-10-05","PN",753.33,22.34,6.8,329.37,1.96,4.08,-1
"2015-10-05","P",760.68,7.65,20.8,36.73,1.75,0.45,5.90
"2015-10-05","B",753.28,17.75,36.7,48.42,1.17,0.12,6.31
"2015-10-05","J",749.62,11.42,15.4,74.09,7.16,0.05,8.29
"2015-10-05","T",743.12,29.39,34.5,85.20,12.62,0.10,-1
"2015-10-06","PN",753.32,22.25,6.8,329.37,3.02,4.08,-1
"2015-10-06","P",760.72,7.74,21.1,36.73,1.41,0.37,6.02
"2015-10-06","B",753.29,17.80,36.8,48.42,0.76,0.12,6.02
"2015-10-06","J",749.63,11.52,15.6,74.09,9.52,0.05,8.29
"2015-10-06","T",743.12,29.39,34.5,85.20,12.17,0.10,-1
"2015-10-07","PN",753.30,22.07,6.7,329.37,1.97,4.08,-1
"2015-10-07","P",760.78,7.88,21.5,36.73,1.93,0.35,5.09
"2015-10-07","B",753.29,17.80,36.8,48.42,1.47,0.12,6.44
"2015-10-07","J",749.62,11.42,15.4,74.09,7.08,0.05,8.21
"2015-10-07","T",743.12,29.39,34.5,85.20,12.58,0.10,-1
"2015-10-08","PN",753.28,21.89,6.6,329.37,1.97,4.08,-1
"2015-10-08","P",760.80,7.93,21.6,36.73,1.39,0.86,5.67
"2015-10-08","B",753.28,17.75,36.7,48.42,0.13,0.12,6.32
"2015-10-08","J",749.61,11.32,15.3,74.09,7.08,0.05,8.21
"2015-10-08","T",743.11,29.28,34.4,85.20,11.93,0.10,-1
"2015-10-09","PN",753.26,21.71,6.6,329.37,1.98,4.08,-1
"2015-10-09","P",760.80,7.93,21.6,36.73,0.94,0.94,5.67
"2015-10-09","B",753.28,17.75,36.7,48.42,0.87,0.12,6.42
"2015-10-09","J",749.59,11.12,15.0,74.09,6.65,0.05,8.95
"2015-10-09","T",743.11,29.28,34.4,85.20,13.08,0.10,-1
"2015-10-10","PN",753.25,21.61,6.6,329.37,1.45,2.50,-1
"2015-10-10","P",760.80,7.93,21.6,36.73,1.01,1.01,4.75
"2015-10-10","B",753.27,17.69,36.5,48.42,0.23,0.12,5.50
"2015-10-10","J",749.57,10.91,14.7,74.09,6.20,0.05,8.50
"2015-10-10","T",743.09,29.07,34.1,85.20,10.56,0.10,-1
"2015-10-11","PN",753.24,21.52,6.5,329.37,0.94,1.99,-1
"2015-10-11","P",760.79,7.90,21.5,36.73,0.75,1.01,4.87
"2015-10-11","B",753.26,17.64,36.4,48.42,0.48,0.12,5.87
"2015-10-11","J",749.55,10.71,14.5,74.09,6.51,0.05,8.80
"2015-10-11","T",743.07,28.85,33.9,85.20,11.17,0.10,-1
"2015-10-12","PN",753.23,21.43,6.5,329.37,0.95,1.99,-1
"2015-10-12","P",760.78,7.88,21.5,36.73,0.75,1.01,5.31
"2015-10-12","B",753.25,17.58,36.3,48.42,0.63,0.12,6.46
"2015-10-12","J",749.53,10.51,14.2,74.09,6.81,0.05,9.10
"2015-10-12","T",743.05,28.64,33.6,85.20,10.49,0.10,-1
"2015-10-13","PN",753.22,21.34,6.5,329.37,0.95,1.99,-1
"2015-10-13","P",760.77,7.86,21.4,36.73,0.75,1.01,3.24
"2015-10-13","B",753.21,17.39,35.9,48.42,0.19,0.12,5.53
"2015-10-13","J",749.51,10.36,14.0,74.09,6.09,0.05,7.79
"2015-10-13","T",743.02,28.32,33.2,85.20,9.40,0.10,-1
"2015-10-14","PN",753.21,21.25,6.5,329.37,0.95,1.99,-1
"2015-10-14","P",760.76,7.84,21.3,36.73,0.75,1.01,3.70
"2015-10-14","B",753.19,17.25,35.6,48.42,0.22,0.12,5.38
"2015-10-14","J",749.49,10.11,13.6,74.09,6.14,0.05,9.00
"2015-10-14","T",743.00,28.11,33.0,85.20,10.60,0.10,-1
"2015-10-15","PN",753.21,21.25,6.5,329.37,4.08,4.08,-1
"2015-10-15","P",760.77,7.86,21.4,36.73,0.70,0.44,3.24
"2015-10-15","B",753.17,17.14,35.4,48.42,0.08,0.12,4.46
"2015-10-15","J",749.46,9.81,13.2,74.09,5.37,0.05,8.80
"2015-10-15","T",742.98,27.90,32.7,85.20,10.34,0.10,-1
"2015-10-16","PN",753.21,21.25,6.5,329.37,4.08,4.08,-1
"2015-10-16","P",760.78,7.88,21.5,36.73,0.68,0.42,3.36
"2015-10-16","B",753.15,17.04,35.2,48.42,0.13,0.12,4.63
"2015-10-16","J",749.43,9.51,12.8,74.09,5.11,0.05,8.53
"2015-10-16","T",742.95,27.59,32.4,85.20,9.72,0.10,-1
"2015-10-17","PN",753.21,21.25,6.5,329.37,4.08,4.08,-1
"2015-10-17","P",760.79,7.90,21.5,36.73,0.68,0.42,3.70
"2015-10-17","B",753.13,16.93,35.0,48.42,0.17,0.12,5.00
"2015-10-17","J",749.41,9.31,12.6,74.09,6.24,0.05,8.50
"2015-10-17","T",742.92,27.27,32.0,85.20,9.35,0.10,-1
"2015-10-18","PN",753.21,21.25,6.5,329.37,4.08,4.08,-1
"2015-10-18","P",760.80,7.93,21.6,36.73,0.68,0.42,3.36
"2015-10-18","B",753.12,16.87,34.9,48.42,0.30,0.12,4.17
"2015-10-18","J",749.40,9.21,12.4,74.09,6.40,0.05,7.50
"2015-10-18","T",742.88,26.86,31.5,85.20,7.91,0.10,-1
"2015-10-19","PN",753.22,21.34,6.5,329.37,5.12,4.08,-1
"2015-10-19","P",760.81,7.95,21.6,36.73,0.68,0.42,4.05
"2015-10-19","B",753.11,16.84,34.8,48.42,0.16,0.12,4.46
"2015-10-19","J",749.38,9.01,12.2,74.09,5.25,0.05,7.50
"2015-10-19","T",742.84,26.47,31.1,85.20,7.94,0.10,-1
"2015-10-20","PN",753.22,21.34,6.5,329.37,4.51,4.51,-1
"2015-10-20","P",760.79,7.90,21.5,36.73,0.50,1.03,4.05
"2015-10-20","B",753.10,16.77,34.6,48.42,0.16,0.12,4.96
"2015-10-20","J",749.35,8.71,11.8,74.09,5.58,0.05,8.97
"2015-10-20","T",742.82,26.28,30.8,85.20,9.69,0.10,-1
"2015-10-21","PN",753.21,21.25,6.5,329.37,3.51,4.55,-1
"2015-10-21","P",760.77,7.86,21.4,36.73,0.50,1.03,3.01
"2015-10-21","B",753.09,16.71,34.5,48.42,0.10,0.12,3.61
"2015-10-21","J",749.31,8.32,11.2,74.09,3.91,0.05,8.43
"2015-10-21","T",742.79,25.97,30.5,85.20,9.37,0.10,-1
"2015-10-22","PN",753.20,21.16,6.4,329.37,3.51,4.55,-1
"2015-10-22","P",760.76,7.84,21.3,36.73,0.77,1.03,5.32
"2015-10-22","B",753.09,16.71,34.5,48.42,0.12,0.12,5.32
"2015-10-22","J",749.28,8.02,10.8,74.09,6.28,0.05,9.64
"2015-10-22","T",742.80,26.03,30.6,85.20,13.78,0.10,-1
"2015-10-23","PN",753.20,21.16,6.4,329.37,4.55,4.55,-1
"2015-10-23","P",760.77,7.86,21.4,36.73,1.29,1.03,4.05
"2015-10-23","B",753.10,16.77,34.6,48.42,0.74,0.12,4.05
"2015-10-23","J",749.26,7.83,10.6,74.09,7.49,0.05,9.71
"2015-10-23","T",742.80,26.03,30.6,85.20,12.68,0.10,-1
"2015-10-24","PN",753.18,21.02,6.4,329.37,2.89,4.55,-1
"2015-10-24","P",760.76,7.84,21.3,36.73,0.77,1.03,5.44
"2015-10-24","B",753.11,16.82,34.7,48.42,0.74,0.12,5.44
"2015-10-24","J",749.23,7.53,10.2,74.09,6.23,0.05,9.57
"2015-10-24","T",742.80,26.03,30.6,85.20,12.68,0.10,-1
"2015-10-25","PN",753.16,20.81,6.3,329.37,2.07,4.55,-1
"2015-10-25","P",760.73,7.77,21.1,36.73,0.24,1.03,4.28
"2015-10-25","B",753.11,16.82,34.7,48.42,0.12,0.12,4.28
"2015-10-25","J",749.19,7.18,9.7,74.09,4.88,0.05,8.88
"2015-10-25","T",742.79,25.93,30.4,85.20,11.61,0.10,-1
"2015-10-26","PN",753.15,20.72,6.3,329.37,3.52,4.55,-1
"2015-10-26","P",760.72,7.74,21.1,36.73,0.77,1.03,5.32
"2015-10-26","B",753.15,17.04,35.2,48.42,2.62,0.12,5.32
"2015-10-26","J",749.18,7.05,9.5,74.09,7.76,0.05,9.28
"2015-10-26","T",742.84,26.44,31.0,85.20,17.99,0.10,-1
"2015-10-27","PN",753.14,20.63,6.3,329.37,3.52,4.55,-1
"2015-10-27","P",760.72,7.74,21.1,36.73,1.03,1.03,6.13
"2015-10-27","B",753.20,17.31,35.7,48.42,3.27,0.12,6.13
"2015-10-27","J",749.18,7.05,9.5,74.09,9.33,0.05,9.28
"2015-10-27","T",742.87,26.75,31.4,85.20,15.85,0.10,-1
"2015-10-28","PN",753.12,20.45,6.2,329.37,2.49,4.55,-1
"2015-10-28","P",760.71,7.72,21.0,36.73,0.77,1.03,6.02
"2015-10-28","B",753.22,17.42,36.0,48.42,1.39,0.12,6.02
"2015-10-28","J",749.19,7.14,9.6,74.09,9.38,0.05,8.21
"2015-10-28","T",742.88,26.86,31.5,85.20,13.77,0.10,-1
"2015-10-29","PN",753.10,20.27,6.2,329.37,2.50,4.55,-1
"2015-10-29","P",760.71,7.72,21.0,36.73,1.03,1.03,5.09
"2015-10-29","B",753.24,17.53,36.2,48.42,1.39,0.12,5.09
"2015-10-29","J",749.20,7.24,9.8,74.09,10.31,0.05,9.14
"2015-10-29","T",742.89,26.96,31.6,85.20,13.92,0.10,-1
"2015-10-30","PN",753.07,20.01,6.1,329.37,1.49,4.55,-1
"2015-10-30","P",760.70,7.70,21.0,36.73,0.77,1.03,5.67
"2015-10-30","B",753.25,17.58,36.3,48.42,1.67,0.12,6.58
"2015-10-30","J",749.19,7.14,9.6,74.09,8.71,0.05,9.78
"2015-10-30","T",742.90,27.06,31.8,85.20,14.17,0.10,-1
"2015-10-31","PN",753.05,19.83,6.0,329.37,2.52,4.55,-1
"2015-10-31","P",760.70,7.70,21.0,36.73,1.03,1.03,4.75
"2015-10-31","B",753.25,17.58,36.3,48.42,0.12,0.12,4.75
"2015-10-31","J",749.16,6.85,9.3,74.09,5.90,0.05,9.21
"2015-10-31","T",742.88,26.86,31.5,85.20,10.33,0.10,-1
"2015-11-01","PN",753.03,19.66,6.0,329.37,2.52,4.55,-1
"2015-11-01","P",760.73,7.77,21.1,36.73,1.82,1.03,5.90
"2015-11-01","B",753.27,17.69,36.5,48.42,2.20,0.12,6.71
"2015-11-01","J",749.14,6.66,9.0,74.09,7.02,0.05,9.21
"2015-11-01","T",742.90,27.06,31.8,85.20,15.75,0.10,-1
"2015-11-02","PN",753.01,19.48,5.9,329.37,2.53,4.55,-1
"2015-11-02","P",760.73,7.77,21.1,36.73,1.03,1.03,4.86
"2015-11-02","B",753.28,17.75,36.7,48.42,2.48,0.12,6.58
"2015-11-02","J",749.16,6.85,9.3,74.09,11.72,0.05,9.43
"2015-11-02","T",742.93,27.38,32.1,85.20,16.25,0.10,-1
"2015-11-03","PN",753.03,19.66,6.0,329.37,6.57,4.55,-1
"2015-11-03","P",760.75,7.81,21.3,36.73,1.56,1.03,6.83
"2015-11-03","B",753.33,18.02,37.2,48.42,3.32,0.12,6.83
"2015-11-03","J",749.17,6.95,9.4,74.09,10.60,0.05,9.43
"2015-11-03","T",742.99,28.01,32.9,85.20,19.45,0.10,-1
"2015-11-04","PN",753.04,19.75,6.0,329.37,3.00,1.99,-1
"2015-11-04","P",760.78,7.88,21.5,36.73,1.33,0.54,7.06
"2015-11-04","B",753.40,18.41,38.0,48.42,5.86,0.12,8.28
"2015-11-04","J",749.19,7.14,9.6,74.09,11.65,0.05,9.36
"2015-11-04","T",743.07,28.85,33.9,85.20,22.55,0.10,-1
"2015-11-05","PN",753.08,20.10,6.1,329.37,6.06,1.99,-1
"2015-11-05","P",760.84,8.02,21.8,36.73,2.13,0.54,7.29
"2015-11-05","B",753.47,18.81,38.8,48.42,4.68,0.12,7.29
"2015-11-05","J",749.23,7.53,10.2,74.09,14.59,0.05,10.04
"2015-11-05","T",743.15,29.71,34.9,85.20,22.97,0.10,-1
"2015-11-06","PN",753.12,20.45,6.2,329.37,4.71,0.62,-1
"2015-11-06","P",760.88,8.11,22.1,36.73,1.58,0.51,7.52
"2015-11-06","B",753.51,19.03,39.3,48.42,2.74,0.12,7.52
"2015-11-06","J",749.23,7.53,10.2,74.09,10.01,0.05,9.96
"2015-11-06","T",743.22,30.47,35.8,85.20,20.90,0.10,-1
"2015-11-07","PN",753.13,20.54,6.2,329.37,2.56,1.53,-1
"2015-11-07","P",760.93,8.23,22.4,36.73,1.85,0.51,7.52
"2015-11-07","B",753.54,19.21,39.7,48.42,2.10,0.12,7.52
"2015-11-07","J",749.23,7.53,10.2,74.09,10.00,0.05,9.95
"2015-11-07","T",743.25,30.79,36.1,85.20,16.49,0.10,-1
"2015-11-08","PN",753.14,20.63,6.3,329.37,3.02,1.99,-1
"2015-11-08","P",760.98,8.34,22.7,36.73,1.86,0.51,5.90
"2015-11-08","B",753.54,19.21,39.7,48.42,1.12,0.12,6.90
"2015-11-08","J",749.23,7.53,10.2,74.09,9.71,0.05,9.66
"2015-11-08","T",743.28,31.12,36.5,85.20,16.33,0.10,-1
"2015-11-09","PN",753.15,20.72,6.3,329.37,3.02,1.99,-1
"2015-11-09","P",761.01,8.41,22.9,36.73,1.32,0.51,6.13
"2015-11-09","B",753.55,19.26,39.8,48.42,1.86,0.12,7.21
"2015-11-09","J",749.23,7.53,10.2,74.09,9.66,0.05,9.61
"2015-11-09","T",743.32,31.56,37.0,85.20,17.70,0.10,-1
"2015-11-10","PN",753.16,20.81,6.3,329.37,1.83,0.80,-1
"2015-11-10","P",761.04,8.48,23.1,36.73,1.10,0.28,5.56
"2015-11-10","B",753.55,19.26,39.8,48.42,1.85,0.12,7.29
"2015-11-10","J",749.22,7.44,10.0,74.09,8.63,0.05,9.71
"2015-11-10","T",743.36,32.00,37.6,85.20,17.75,0.10,-1
"2015-11-11","PN",753.15,20.72,6.3,329.37,0.96,1.99,-1
"2015-11-11","P",761.06,8.53,23.2,36.73,1.24,0.69,4.05
"2015-11-11","B",753.53,19.15,39.5,48.42,0.71,0.12,5.96
"2015-11-11","J",749.20,7.24,9.8,74.09,7.51,0.05,9.71
"2015-11-11","T",743.38,32.22,37.8,85.20,14.89,0.10,-1
"2015-11-12","PN",753.15,20.72,6.3,329.37,1.99,1.99,-1
"2015-11-12","P",761.09,8.60,23.4,36.73,1.36,0.54,3.01
"2015-11-12","B",753.51,19.03,39.3,48.42,1.27,0.12,5.48
"2015-11-12","J",749.18,7.05,9.5,74.09,7.31,0.05,9.51
"2015-11-12","T",743.40,32.44,38.1,85.20,15.37,0.10,-1
"2015-11-13","PN",753.14,20.63,6.3,329.37,0.96,1.99,-1
"2015-11-13","P",761.10,8.63,23.5,36.73,0.81,0.54,3.68
"2015-11-13","B",753.48,18.86,39.0,48.42,0.15,0.12,5.68
"2015-11-13","J",749.15,6.76,9.1,74.09,6.19,0.05,9.50
"2015-11-13","T",743.41,32.55,38.2,85.20,14.49,0.10,-1
"2015-11-14","PN",753.13,20.54,6.2,329.37,0.96,1.99,-1
"2015-11-14","P",761.13,8.70,23.7,36.73,1.79,0.96,2.80
"2015-11-14","B",753.45,18.70,38.6,48.42,0.59,0.12,5.23
"2015-11-14","J",749.15,6.76,9.1,74.09,9.48,0.05,9.43
"2015-11-14","T",743.43,32.78,38.5,85.20,15.09,0.10,-1
"2015-11-15","PN",753.12,20.45,6.2,329.37,0.96,1.99,-1
"2015-11-15","P",761.11,8.66,23.6,36.73,0.52,0.96,3.24
"2015-11-15","B",753.42,18.53,38.3,48.42,0.40,0.12,5.47
"2015-11-15","J",749.12,6.47,8.7,74.09,7.10,0.05,9.28
"2015-11-15","T",743.45,33.00,38.7,85.20,15.83,0.10,-1
"2015-11-16","PN",753.11,20.36,6.2,329.37,0.96,1.99,-1
"2015-11-16","P",761.09,8.60,23.4,36.73,0.30,0.96,2.66
"2015-11-16","B",753.39,18.36,37.9,48.42,0.24,0.12,4.73
"2015-11-16","J",749.09,6.23,8.4,74.09,6.30,0.05,9.03
"2015-11-16","T",743.46,33.11,38.9,85.20,14.39,0.10,-1
"2015-11-17","PN",753.10,20.27,6.2,329.37,0.97,1.99,-1
"2015-11-17","P",761.08,8.58,23.4,36.73,0.69,0.96,3.82
"2015-11-17","B",753.37,18.25,37.7,48.42,0.35,0.12,5.34
"2015-11-17","J",749.09,6.18,8.3,74.09,8.27,0.05,8.77
"2015-11-17","T",743.45,33.00,38.7,85.20,11.60,0.10,-1
"2015-11-18","PN",753.09,20.18,6.1,329.37,0.97,1.99,-1
"2015-11-18","P",761.08,8.58,23.4,36.73,0.96,0.96,2.78
"2015-11-18","B",753.37,18.25,37.7,48.42,1.84,0.12,4.50
"2015-11-18","J",749.12,6.47,8.7,74.09,12.31,0.05,8.92
"2015-11-18","T",743.47,33.22,39.0,85.20,15.45,0.10,-1
"2015-11-19","PN",753.08,20.10,6.1,329.37,0.97,1.99,-1
"2015-11-19","P",761.11,8.65,23.6,36.73,1.85,1.03,2.78
"2015-11-19","B",753.36,18.19,37.6,48.42,1.19,0.12,4.50
"2015-11-19","J",749.09,6.18,8.3,74.09,5.63,0.05,8.92
"2015-11-19","T",743.48,33.34,39.1,85.20,13.55,0.10,-1
